gene,inMod
evm.TU.chromosome_14.6910,0
evm.TU.chromosome_14.6912,1
evm.TU.chromosome_14.6913,1
evm.TU.chromosome_14.6914,1
evm.TU.chromosome_14.6915,1
evm.TU.chromosome_14.6916,1
evm.TU.chromosome_14.6917,0
evm.TU.chromosome_14.6918,1
evm.TU.chromosome_14.6919,1
evm.TU.chromosome_14.6920,1
evm.TU.chromosome_14.6922,1
evm.TU.chromosome_14.6923,0
evm.TU.chromosome_14.6924,1
evm.TU.chromosome_14.6925,0
evm.TU.chromosome_14.6926,1
evm.TU.chromosome_14.6927,0
evm.TU.chromosome_14.6928,1
evm.TU.chromosome_14.6929,1
evm.TU.chromosome_14.693,0
evm.TU.chromosome_14.6930,1
evm.TU.chromosome_14.6931,1
evm.TU.chromosome_14.6932,1
evm.TU.chromosome_14.6933,1
evm.TU.chromosome_14.6934,1
evm.TU.chromosome_14.6935,1
evm.TU.chromosome_14.6936,1
evm.TU.chromosome_14.6937,1
evm.TU.chromosome_14.6938,1
evm.TU.chromosome_14.6939,1
evm.TU.chromosome_14.694,0
evm.TU.chromosome_14.6940,0
evm.TU.chromosome_14.6941,0
evm.TU.chromosome_14.6943,0
evm.TU.chromosome_14.6944_evm.TU.chromosome_14.6946,0
evm.TU.chromosome_14.6947,1
evm.TU.chromosome_14.695,1
evm.TU.chromosome_14.6950,1
evm.TU.chromosome_14.6951,1
evm.TU.chromosome_14.6952,1
evm.TU.chromosome_14.6953,1
evm.TU.chromosome_14.6954,1
evm.TU.chromosome_14.6955,1
evm.TU.chromosome_14.6957,1
evm.TU.chromosome_14.6958,1
evm.TU.chromosome_14.6959,0
evm.TU.chromosome_14.696,1
evm.TU.chromosome_14.6960_evm.TU.chromosome_14.6961,1
evm.TU.chromosome_14.6962,1
evm.TU.chromosome_14.6963,1
evm.TU.chromosome_14.6964,0
evm.TU.chromosome_14.6965,0
evm.TU.chromosome_14.6966,1
evm.TU.chromosome_14.6967,0
evm.TU.chromosome_14.6968,1
evm.TU.chromosome_14.6969,1
evm.TU.chromosome_14.697,0
evm.TU.chromosome_14.6970,0
evm.TU.chromosome_14.6971,1
evm.TU.chromosome_14.6972,1
evm.TU.chromosome_14.6974,1
evm.TU.chromosome_14.6976,0
evm.TU.chromosome_14.6977,1
evm.TU.chromosome_14.6979,0
evm.TU.chromosome_14.6980,1
evm.TU.chromosome_14.6981,1
evm.TU.chromosome_14.6982,1
evm.TU.chromosome_14.6983,0
evm.TU.chromosome_14.6984,0
evm.TU.chromosome_14.6985,1
evm.TU.chromosome_14.6986,1
evm.TU.chromosome_14.6987,1
evm.TU.chromosome_14.6988,1
evm.TU.chromosome_14.6991,1
evm.TU.chromosome_14.6992,0
evm.TU.chromosome_14.6994,1
evm.TU.chromosome_14.6995,1
evm.TU.chromosome_14.6996,1
evm.TU.chromosome_14.6999,1
evm.TU.chromosome_14.7,1
evm.TU.chromosome_14.70,1
evm.TU.chromosome_14.7000,1
evm.TU.chromosome_14.7001,0
evm.TU.chromosome_14.7002,0
evm.TU.chromosome_14.7003,1
evm.TU.chromosome_14.7004,0
evm.TU.chromosome_14.7005,0
evm.TU.chromosome_14.7006,1
evm.TU.chromosome_14.7007,1
evm.TU.chromosome_14.7009,1
evm.TU.chromosome_14.701,0
evm.TU.chromosome_14.7010,1
evm.TU.chromosome_14.7011,1
evm.TU.chromosome_14.7012,1
evm.TU.chromosome_14.7013,1
evm.TU.chromosome_14.7014,1
evm.TU.chromosome_14.7015,0
evm.TU.chromosome_14.7016,1
evm.TU.chromosome_14.7017,0
evm.TU.chromosome_14.7018,0
evm.TU.chromosome_14.7019,1
evm.TU.chromosome_14.702,1
evm.TU.chromosome_14.7020,1
evm.TU.chromosome_14.7021,0
evm.TU.chromosome_14.7022,1
evm.TU.chromosome_14.7023,1
evm.TU.chromosome_14.7025,1
evm.TU.chromosome_14.7029,0
evm.TU.chromosome_14.7031,0
evm.TU.chromosome_14.7032,1
evm.TU.chromosome_14.7034,1
evm.TU.chromosome_14.7035,1
evm.TU.chromosome_14.7036,0
evm.TU.chromosome_14.7037,1
evm.TU.chromosome_14.7038,0
evm.TU.chromosome_14.7039,1
evm.TU.chromosome_14.7040,0
evm.TU.chromosome_14.7041,1
evm.TU.chromosome_14.7042,0
evm.TU.chromosome_14.7043,1
evm.TU.chromosome_14.7044,1
evm.TU.chromosome_14.7045,1
evm.TU.chromosome_14.7046,1
evm.TU.chromosome_14.7047,1
evm.TU.chromosome_14.7048,1
evm.TU.chromosome_14.7049,1
evm.TU.chromosome_14.705,1
evm.TU.chromosome_14.7050,1
evm.TU.chromosome_14.7051,0
evm.TU.chromosome_14.7052,0
evm.TU.chromosome_14.7053,0
evm.TU.chromosome_14.7054,0
evm.TU.chromosome_14.7055,0
evm.TU.chromosome_14.7056,1
evm.TU.chromosome_14.7057,1
evm.TU.chromosome_14.7058,1
evm.TU.chromosome_14.7059,1
evm.TU.chromosome_14.706,1
evm.TU.chromosome_14.7060,0
evm.TU.chromosome_14.7061,1
evm.TU.chromosome_14.7062,1
evm.TU.chromosome_14.7064,1
evm.TU.chromosome_14.7065,0
evm.TU.chromosome_14.7066,1
evm.TU.chromosome_14.7067,1
evm.TU.chromosome_14.7068,0
evm.TU.chromosome_14.7069,0
evm.TU.chromosome_14.7070,1
evm.TU.chromosome_14.7071,1
evm.TU.chromosome_14.7072,0
evm.TU.chromosome_14.7073,0
evm.TU.chromosome_14.7075,1
evm.TU.chromosome_14.7076,1
evm.TU.chromosome_14.7077,1
evm.TU.chromosome_14.7078,1
evm.TU.chromosome_14.7079,1
evm.TU.chromosome_14.708,1
evm.TU.chromosome_14.7080,0
evm.TU.chromosome_14.7081,1
evm.TU.chromosome_14.7082,1
evm.TU.chromosome_14.7083,0
evm.TU.chromosome_14.7085,1
evm.TU.chromosome_14.7086,1
evm.TU.chromosome_14.7087,0
evm.TU.chromosome_14.7088,0
evm.TU.chromosome_14.7089,1
evm.TU.chromosome_14.7090,1
evm.TU.chromosome_14.7091,0
evm.TU.chromosome_14.7092,0
evm.TU.chromosome_14.7093,1
evm.TU.chromosome_14.7094,1
evm.TU.chromosome_14.7096,0
evm.TU.chromosome_14.7097,1
evm.TU.chromosome_14.7098,0
evm.TU.chromosome_14.7099,1
evm.TU.chromosome_14.71,1
evm.TU.chromosome_14.710,1
evm.TU.chromosome_14.7100,1
evm.TU.chromosome_14.7101,1
evm.TU.chromosome_14.7102,0
evm.TU.chromosome_14.7103,0
evm.TU.chromosome_14.7104,1
evm.TU.chromosome_14.7105,0
evm.TU.chromosome_14.7107,1
evm.TU.chromosome_14.7108,0
evm.TU.chromosome_14.7109,1
evm.TU.chromosome_14.711,1
evm.TU.chromosome_14.7110,1
evm.TU.chromosome_14.7111,1
evm.TU.chromosome_14.7112,1
evm.TU.chromosome_14.7113,1
evm.TU.chromosome_14.7114,1
evm.TU.chromosome_14.7115,0
evm.TU.chromosome_14.7116,1
evm.TU.chromosome_14.7117,0
evm.TU.chromosome_14.7118,1
evm.TU.chromosome_14.7119,1
evm.TU.chromosome_14.7120,1
evm.TU.chromosome_14.7121,0
evm.TU.chromosome_14.7122,0
evm.TU.chromosome_14.7123,0
evm.TU.chromosome_14.7124,1
evm.TU.chromosome_14.7125,1
evm.TU.chromosome_14.7126,0
evm.TU.chromosome_14.7127,0
evm.TU.chromosome_14.7128,0
evm.TU.chromosome_14.7129,0
evm.TU.chromosome_14.7130,1
evm.TU.chromosome_14.7131,0
evm.TU.chromosome_14.7132,1
evm.TU.chromosome_14.7133,1
evm.TU.chromosome_14.7134,1
evm.TU.chromosome_14.7135,1
evm.TU.chromosome_14.7136,1
evm.TU.chromosome_14.7137,1
evm.TU.chromosome_14.7138,1
evm.TU.chromosome_14.7139,0
evm.TU.chromosome_14.7140,0
evm.TU.chromosome_14.7141,1
evm.TU.chromosome_14.7142,0
evm.TU.chromosome_14.7143,0
evm.TU.chromosome_14.7144,1
evm.TU.chromosome_14.7145,0
evm.TU.chromosome_14.7146,1
evm.TU.chromosome_14.7147,1
evm.TU.chromosome_14.7148,1
evm.TU.chromosome_14.7149,1
evm.TU.chromosome_14.7150,0
evm.TU.chromosome_14.7151,1
evm.TU.chromosome_14.7152,1
evm.TU.chromosome_14.7153,0
evm.TU.chromosome_14.7154,1
evm.TU.chromosome_14.7156,1
evm.TU.chromosome_14.7157,0
evm.TU.chromosome_14.7158,1
evm.TU.chromosome_14.7159,0
evm.TU.chromosome_14.716,1
evm.TU.chromosome_14.7160,1
evm.TU.chromosome_14.7161,0
evm.TU.chromosome_14.7162,0
evm.TU.chromosome_14.7163,1
evm.TU.chromosome_14.7164,1
evm.TU.chromosome_14.7165,0
evm.TU.chromosome_14.7166,0
evm.TU.chromosome_14.7167,1
evm.TU.chromosome_14.7168,0
evm.TU.chromosome_14.7169,1
evm.TU.chromosome_14.717,1
evm.TU.chromosome_14.7170,0
evm.TU.chromosome_14.7171,1
evm.TU.chromosome_14.7173,1
evm.TU.chromosome_14.7175,1
evm.TU.chromosome_14.7176,0
evm.TU.chromosome_14.7177,0
evm.TU.chromosome_14.7178,1
evm.TU.chromosome_14.7179,0
evm.TU.chromosome_14.7180,0
evm.TU.chromosome_14.7181,1
evm.TU.chromosome_14.7182,1
evm.TU.chromosome_14.7184,1
evm.TU.chromosome_14.7185,1
evm.TU.chromosome_14.7186,1
evm.TU.chromosome_14.7189,1
evm.TU.chromosome_14.7190,1
evm.TU.chromosome_14.7191,1
evm.TU.chromosome_14.7193,1
evm.TU.chromosome_14.7194,1
evm.TU.chromosome_14.7196,1
evm.TU.chromosome_14.7197,1
evm.TU.chromosome_14.7198,1
evm.TU.chromosome_14.7199,0
evm.TU.chromosome_14.72,0
evm.TU.chromosome_14.720,1
evm.TU.chromosome_14.7200,1
evm.TU.chromosome_14.7201,1
evm.TU.chromosome_14.7204,0
evm.TU.chromosome_14.7205,1
evm.TU.chromosome_14.7206,0
evm.TU.chromosome_14.7207,1
evm.TU.chromosome_14.7208,1
evm.TU.chromosome_14.7209,1
evm.TU.chromosome_14.721,1
evm.TU.chromosome_14.7210,1
evm.TU.chromosome_14.7211,0
evm.TU.chromosome_14.7212,0
evm.TU.chromosome_14.7213,0
evm.TU.chromosome_14.7214,1
evm.TU.chromosome_14.7215,1
evm.TU.chromosome_14.7216,0
evm.TU.chromosome_14.7217,1
evm.TU.chromosome_14.7218,1
evm.TU.chromosome_14.7219,0
evm.TU.chromosome_14.722,1
evm.TU.chromosome_14.7220,0
evm.TU.chromosome_14.7221,1
evm.TU.chromosome_14.7222,1
evm.TU.chromosome_14.7223,1
evm.TU.chromosome_14.7224,0
evm.TU.chromosome_14.7226,1
evm.TU.chromosome_14.7227,1
evm.TU.chromosome_14.7228,1
evm.TU.chromosome_14.7233,1
evm.TU.chromosome_14.7234,1
evm.TU.chromosome_14.7235,0
evm.TU.chromosome_14.7236,1
evm.TU.chromosome_14.7237,0
evm.TU.chromosome_14.7238,1
evm.TU.chromosome_14.724,1
evm.TU.chromosome_14.7240,0
evm.TU.chromosome_14.7242,1
evm.TU.chromosome_14.7243,1
evm.TU.chromosome_14.7244,1
evm.TU.chromosome_14.7247,0
evm.TU.chromosome_14.7248,1
evm.TU.chromosome_14.7249,0
evm.TU.chromosome_14.725,1
evm.TU.chromosome_14.7250,1
evm.TU.chromosome_14.7251,1
evm.TU.chromosome_14.7252,0
evm.TU.chromosome_14.7253,0
evm.TU.chromosome_14.7254,0
evm.TU.chromosome_14.7255,0
evm.TU.chromosome_14.7256,1
evm.TU.chromosome_14.7257,0
evm.TU.chromosome_14.7259,1
evm.TU.chromosome_14.726,1
evm.TU.chromosome_14.7260,1
evm.TU.chromosome_14.7261,1
evm.TU.chromosome_14.7263,1
evm.TU.chromosome_14.7264,1
evm.TU.chromosome_14.7265,1
evm.TU.chromosome_14.7266,1
evm.TU.chromosome_14.7268,1
evm.TU.chromosome_14.7269,0
evm.TU.chromosome_14.727,1
evm.TU.chromosome_14.7270,0
evm.TU.chromosome_14.7271,1
evm.TU.chromosome_14.7272,1
evm.TU.chromosome_14.7273,1
evm.TU.chromosome_14.7275,0
evm.TU.chromosome_14.7276,1
evm.TU.chromosome_14.7277,0
evm.TU.chromosome_14.7278,1
evm.TU.chromosome_14.7279,1
evm.TU.chromosome_14.728,1
evm.TU.chromosome_14.7280,1
evm.TU.chromosome_14.7281,0
evm.TU.chromosome_14.7282,1
evm.TU.chromosome_14.7283,1
evm.TU.chromosome_14.7284,0
evm.TU.chromosome_14.7285,1
evm.TU.chromosome_14.7286,1
evm.TU.chromosome_14.7287,1
evm.TU.chromosome_14.7288,1
evm.TU.chromosome_14.7289,1
evm.TU.chromosome_14.729,1
evm.TU.chromosome_14.7290,1
evm.TU.chromosome_14.7291,1
evm.TU.chromosome_14.7292,1
evm.TU.chromosome_14.7294,0
evm.TU.chromosome_14.7295,0
evm.TU.chromosome_14.7296,1
evm.TU.chromosome_14.7297,1
evm.TU.chromosome_14.7298,0
evm.TU.chromosome_14.7299,1
evm.TU.chromosome_14.73,0
evm.TU.chromosome_14.730,1
evm.TU.chromosome_14.7300,1
evm.TU.chromosome_14.7301,1
evm.TU.chromosome_14.7302,1
evm.TU.chromosome_14.7303,0
evm.TU.chromosome_14.7304,0
evm.TU.chromosome_14.7305,1
evm.TU.chromosome_14.7306,1
evm.TU.chromosome_14.7307,1
evm.TU.chromosome_14.7308,1
evm.TU.chromosome_14.7309,0
evm.TU.chromosome_14.731,1
evm.TU.chromosome_14.7310,1
evm.TU.chromosome_14.7311,0
evm.TU.chromosome_14.7312,1
evm.TU.chromosome_14.7313,1
evm.TU.chromosome_14.7315,1
evm.TU.chromosome_14.7317,1
evm.TU.chromosome_14.7318,0
evm.TU.chromosome_14.7319,0
evm.TU.chromosome_14.732,1
evm.TU.chromosome_14.7320,1
evm.TU.chromosome_14.7321,1
evm.TU.chromosome_14.7322,1
evm.TU.chromosome_14.7323,0
evm.TU.chromosome_14.7324,1
evm.TU.chromosome_14.7325,1
evm.TU.chromosome_14.7328,0
evm.TU.chromosome_14.7329,1
evm.TU.chromosome_14.733,1
evm.TU.chromosome_14.7330,0
evm.TU.chromosome_14.7331,1
evm.TU.chromosome_14.7333,0
evm.TU.chromosome_14.7334,1
evm.TU.chromosome_14.7335,0
evm.TU.chromosome_14.7338,0
evm.TU.chromosome_14.7339,1
evm.TU.chromosome_14.734,1
evm.TU.chromosome_14.7340_evm.TU.chromosome_14.7342,1
evm.TU.chromosome_14.7343,1
evm.TU.chromosome_14.7344,1
evm.TU.chromosome_14.7345,1
evm.TU.chromosome_14.7346,1
evm.TU.chromosome_14.7348,0
evm.TU.chromosome_14.7349,1
evm.TU.chromosome_14.735,1
evm.TU.chromosome_14.7350,1
evm.TU.chromosome_14.7353,1
evm.TU.chromosome_14.7354,1
evm.TU.chromosome_14.7356,0
evm.TU.chromosome_14.7357,1
evm.TU.chromosome_14.7359,0
evm.TU.chromosome_14.736,1
evm.TU.chromosome_14.7360,1
evm.TU.chromosome_14.7362,1
evm.TU.chromosome_14.7363,1
evm.TU.chromosome_14.7364,0
evm.TU.chromosome_14.7365,1
evm.TU.chromosome_14.737,0
evm.TU.chromosome_14.738,1
evm.TU.chromosome_14.739,1
evm.TU.chromosome_14.74,1
evm.TU.chromosome_14.740,1
evm.TU.chromosome_14.746,0
evm.TU.chromosome_14.747,1
evm.TU.chromosome_14.748,1
evm.TU.chromosome_14.749,0
evm.TU.chromosome_14.75,0
evm.TU.chromosome_14.750,1
evm.TU.chromosome_14.751,0
evm.TU.chromosome_14.755,1
evm.TU.chromosome_14.756,0
evm.TU.chromosome_14.757,1
evm.TU.chromosome_14.758,1
evm.TU.chromosome_14.759,0
evm.TU.chromosome_14.76,1
evm.TU.chromosome_14.760,0
evm.TU.chromosome_14.761,0
evm.TU.chromosome_14.763,1
evm.TU.chromosome_14.764,1
evm.TU.chromosome_14.767,1
evm.TU.chromosome_14.768,1
evm.TU.chromosome_14.769,1
evm.TU.chromosome_14.77,1
evm.TU.chromosome_14.770,0
evm.TU.chromosome_14.771,0
evm.TU.chromosome_14.772,1
evm.TU.chromosome_14.775,0
evm.TU.chromosome_14.776,0
evm.TU.chromosome_14.777,1
evm.TU.chromosome_14.779,1
evm.TU.chromosome_14.78,1
evm.TU.chromosome_14.780,1
evm.TU.chromosome_14.781,0
evm.TU.chromosome_14.782,1
evm.TU.chromosome_14.783,1
evm.TU.chromosome_14.784,1
evm.TU.chromosome_14.785,1
evm.TU.chromosome_14.786,1
evm.TU.chromosome_14.787,1
evm.TU.chromosome_14.788,1
evm.TU.chromosome_14.789,1
evm.TU.chromosome_14.790,1
evm.TU.chromosome_14.791,1
evm.TU.chromosome_14.792,1
evm.TU.chromosome_14.793,1
evm.TU.chromosome_14.794,1
evm.TU.chromosome_14.796,1
evm.TU.chromosome_14.797,0
evm.TU.chromosome_14.798,0
evm.TU.chromosome_14.799,1
evm.TU.chromosome_14.8,1
evm.TU.chromosome_14.80,1
evm.TU.chromosome_14.801,0
evm.TU.chromosome_14.802,1
evm.TU.chromosome_14.803,1
evm.TU.chromosome_14.804,1
evm.TU.chromosome_14.805,1
evm.TU.chromosome_14.806,1
evm.TU.chromosome_14.807,0
evm.TU.chromosome_14.808,1
evm.TU.chromosome_14.811,1
evm.TU.chromosome_14.812,0
evm.TU.chromosome_14.813,1
evm.TU.chromosome_14.814,0
evm.TU.chromosome_14.815,0
evm.TU.chromosome_14.816,1
evm.TU.chromosome_14.818,1
evm.TU.chromosome_14.819,1
evm.TU.chromosome_14.820,1
evm.TU.chromosome_14.821,0
evm.TU.chromosome_14.822,1
evm.TU.chromosome_14.823,1
evm.TU.chromosome_14.825,1
evm.TU.chromosome_14.826,0
evm.TU.chromosome_14.827,1
evm.TU.chromosome_14.828,1
evm.TU.chromosome_14.829,0
evm.TU.chromosome_14.830,1
evm.TU.chromosome_14.831,0
evm.TU.chromosome_14.832,0
evm.TU.chromosome_14.833,0
evm.TU.chromosome_14.834,0
evm.TU.chromosome_14.835,0
evm.TU.chromosome_14.836,1
evm.TU.chromosome_14.837,0
evm.TU.chromosome_14.838,0
evm.TU.chromosome_14.839_evm.TU.chromosome_14.840_evm.TU.chromosome_14.841,1
evm.TU.chromosome_14.84,1
evm.TU.chromosome_14.842,1
evm.TU.chromosome_14.844,0
evm.TU.chromosome_14.845,1
evm.TU.chromosome_14.848,0
evm.TU.chromosome_14.850,1
evm.TU.chromosome_14.851,0
evm.TU.chromosome_14.852,1
evm.TU.chromosome_14.855,0
evm.TU.chromosome_14.856,1
evm.TU.chromosome_14.857,1
evm.TU.chromosome_14.858,1
evm.TU.chromosome_14.859,0
evm.TU.chromosome_14.86,1
evm.TU.chromosome_14.862,1
evm.TU.chromosome_14.863,0
evm.TU.chromosome_14.864,1
evm.TU.chromosome_14.865,0
evm.TU.chromosome_14.867,1
evm.TU.chromosome_14.868,1
evm.TU.chromosome_14.869,1
evm.TU.chromosome_14.87,0
evm.TU.chromosome_14.870,1
evm.TU.chromosome_14.875,0
evm.TU.chromosome_14.876,1
evm.TU.chromosome_14.877,1
evm.TU.chromosome_14.878,0
evm.TU.chromosome_14.879,1
evm.TU.chromosome_14.88,1
evm.TU.chromosome_14.880,1
evm.TU.chromosome_14.881,0
evm.TU.chromosome_14.882,0
evm.TU.chromosome_14.883,1
evm.TU.chromosome_14.884,1
evm.TU.chromosome_14.885,1
evm.TU.chromosome_14.886,0
evm.TU.chromosome_14.887,0
evm.TU.chromosome_14.888,0
evm.TU.chromosome_14.889,1
evm.TU.chromosome_14.89,1
evm.TU.chromosome_14.890,1
evm.TU.chromosome_14.893,1
evm.TU.chromosome_14.894,1
evm.TU.chromosome_14.895,1
evm.TU.chromosome_14.896,1
evm.TU.chromosome_14.897,1
evm.TU.chromosome_14.898,0
evm.TU.chromosome_14.899,1
evm.TU.chromosome_14.9,1
evm.TU.chromosome_14.90,1
evm.TU.chromosome_14.900,0
evm.TU.chromosome_14.901,0
evm.TU.chromosome_14.902,1
evm.TU.chromosome_14.903,1
evm.TU.chromosome_14.904,1
evm.TU.chromosome_14.905,1
evm.TU.chromosome_14.906,1
evm.TU.chromosome_14.907,0
evm.TU.chromosome_14.909,1
evm.TU.chromosome_14.91,0
evm.TU.chromosome_14.910,1
evm.TU.chromosome_14.911,0
evm.TU.chromosome_14.912,1
evm.TU.chromosome_14.913,1
evm.TU.chromosome_14.914,1
evm.TU.chromosome_14.916,1
evm.TU.chromosome_14.917,1
evm.TU.chromosome_14.918,1
evm.TU.chromosome_14.919,1
evm.TU.chromosome_14.92,1
evm.TU.chromosome_14.920,1
evm.TU.chromosome_14.921,1
evm.TU.chromosome_14.922,1
evm.TU.chromosome_14.924,1
evm.TU.chromosome_14.925,1
evm.TU.chromosome_14.929,0
evm.TU.chromosome_14.93,0
evm.TU.chromosome_14.931,1
evm.TU.chromosome_14.932,1
evm.TU.chromosome_14.933,1
evm.TU.chromosome_14.934,1
evm.TU.chromosome_14.935,1
evm.TU.chromosome_14.936,1
evm.TU.chromosome_14.937,1
evm.TU.chromosome_14.938,1
evm.TU.chromosome_14.939,0
evm.TU.chromosome_14.94,0
evm.TU.chromosome_14.940,1
evm.TU.chromosome_14.941,1
evm.TU.chromosome_14.942,0
evm.TU.chromosome_14.943,1
evm.TU.chromosome_14.944,1
evm.TU.chromosome_14.945,0
evm.TU.chromosome_14.946,1
evm.TU.chromosome_14.947,1
evm.TU.chromosome_14.949,1
evm.TU.chromosome_14.95,1
evm.TU.chromosome_14.950,1
evm.TU.chromosome_14.951,0
evm.TU.chromosome_14.952,1
evm.TU.chromosome_14.953,1
evm.TU.chromosome_14.954,0
evm.TU.chromosome_14.955,1
evm.TU.chromosome_14.956,1
evm.TU.chromosome_14.957,1
evm.TU.chromosome_14.958,0
evm.TU.chromosome_14.959,1
evm.TU.chromosome_14.96,1
evm.TU.chromosome_14.960,1
evm.TU.chromosome_14.961,1
evm.TU.chromosome_14.962,1
evm.TU.chromosome_14.963,0
evm.TU.chromosome_14.964,0
evm.TU.chromosome_14.965,1
evm.TU.chromosome_14.966,0
evm.TU.chromosome_14.968,0
evm.TU.chromosome_14.969,1
evm.TU.chromosome_14.97,1
evm.TU.chromosome_14.970,1
evm.TU.chromosome_14.971,1
evm.TU.chromosome_14.972,1
evm.TU.chromosome_14.973,1
evm.TU.chromosome_14.974,0
evm.TU.chromosome_14.977,1
evm.TU.chromosome_14.978,1
evm.TU.chromosome_14.98,0
evm.TU.chromosome_14.980,1
evm.TU.chromosome_14.981,0
evm.TU.chromosome_14.982,0
evm.TU.chromosome_14.983_evm.TU.chromosome_14.984,1
evm.TU.chromosome_14.985,1
evm.TU.chromosome_14.987,1
evm.TU.chromosome_14.988,1
evm.TU.chromosome_14.99,1
evm.TU.chromosome_14.993,0
evm.TU.chromosome_14.994,0
evm.TU.chromosome_14.996,1
evm.TU.chromosome_14.997,1
evm.TU.chromosome_14.998,1
evm.TU.chromosome_14.999,1
evm.TU.chromosome_2.1,0
evm.TU.chromosome_2.10,1
evm.TU.chromosome_2.100,1
evm.TU.chromosome_2.1000,1
evm.TU.chromosome_2.1001,1
evm.TU.chromosome_2.1002,1
evm.TU.chromosome_2.1003,0
evm.TU.chromosome_2.1004,1
evm.TU.chromosome_2.1005,0
evm.TU.chromosome_2.1006,1
evm.TU.chromosome_2.1007,1
evm.TU.chromosome_2.1009,0
evm.TU.chromosome_2.101,1
evm.TU.chromosome_2.1010,0
evm.TU.chromosome_2.1011,1
evm.TU.chromosome_2.1012,1
evm.TU.chromosome_2.1013,1
evm.TU.chromosome_2.1015,0
evm.TU.chromosome_2.1016,1
evm.TU.chromosome_2.1017,1
evm.TU.chromosome_2.1019,0
evm.TU.chromosome_2.102,1
evm.TU.chromosome_2.1020,1
evm.TU.chromosome_2.1021,1
evm.TU.chromosome_2.1022,1
evm.TU.chromosome_2.1023,1
evm.TU.chromosome_2.1025,1
evm.TU.chromosome_2.1026,1
evm.TU.chromosome_2.1027,1
evm.TU.chromosome_2.1028,0
evm.TU.chromosome_2.1029,1
evm.TU.chromosome_2.1031,1
evm.TU.chromosome_2.1032,0
evm.TU.chromosome_2.1033,1
evm.TU.chromosome_2.1034,0
evm.TU.chromosome_2.1035,1
evm.TU.chromosome_2.1036,1
evm.TU.chromosome_2.1037,0
evm.TU.chromosome_2.1041,1
evm.TU.chromosome_2.1042,1
evm.TU.chromosome_2.1043,1
evm.TU.chromosome_2.1045,1
evm.TU.chromosome_2.1046,1
evm.TU.chromosome_2.1047,0
evm.TU.chromosome_2.1048,1
evm.TU.chromosome_2.1049,1
evm.TU.chromosome_2.105,0
evm.TU.chromosome_2.1050,0
evm.TU.chromosome_2.1051,1
evm.TU.chromosome_2.1052,1
evm.TU.chromosome_2.1053,1
evm.TU.chromosome_2.1054,0
evm.TU.chromosome_2.1055_evm.TU.chromosome_2.1056,0
evm.TU.chromosome_2.1057,1
evm.TU.chromosome_2.1058,0
evm.TU.chromosome_2.1059,0
evm.TU.chromosome_2.106,1
evm.TU.chromosome_2.1060,1
evm.TU.chromosome_2.1064,1
evm.TU.chromosome_2.1065,0
evm.TU.chromosome_2.1066,0
evm.TU.chromosome_2.1067,1
evm.TU.chromosome_2.1068,1
evm.TU.chromosome_2.1069,1
evm.TU.chromosome_2.107,0
evm.TU.chromosome_2.1070,1
evm.TU.chromosome_2.1073,1
evm.TU.chromosome_2.1074,1
evm.TU.chromosome_2.1075,1
evm.TU.chromosome_2.1076,1
evm.TU.chromosome_2.1078,0
evm.TU.chromosome_2.1079,1
evm.TU.chromosome_2.108,1
evm.TU.chromosome_2.1080,1
evm.TU.chromosome_2.1081,1
evm.TU.chromosome_2.1082,1
evm.TU.chromosome_2.1083,0
evm.TU.chromosome_2.1085,1
evm.TU.chromosome_2.109,0
evm.TU.chromosome_2.1091,1
evm.TU.chromosome_2.1093,0
evm.TU.chromosome_2.1094,0
evm.TU.chromosome_2.1095,0
evm.TU.chromosome_2.1096,0
evm.TU.chromosome_2.1097,1
evm.TU.chromosome_2.1098,1
evm.TU.chromosome_2.1099,1
evm.TU.chromosome_2.11,1
evm.TU.chromosome_2.110,0
evm.TU.chromosome_2.1100,0
evm.TU.chromosome_2.1101,1
evm.TU.chromosome_2.1102,1
evm.TU.chromosome_2.1103,1
evm.TU.chromosome_2.1104,1
evm.TU.chromosome_2.1105,1
evm.TU.chromosome_2.1106,1
evm.TU.chromosome_2.1108,1
evm.TU.chromosome_2.1109,1
evm.TU.chromosome_2.111,1
evm.TU.chromosome_2.1110,1
evm.TU.chromosome_2.1115,1
evm.TU.chromosome_2.1118,1
evm.TU.chromosome_2.112,1
evm.TU.chromosome_2.1122,1
evm.TU.chromosome_2.1124,1
evm.TU.chromosome_2.1126,1
evm.TU.chromosome_2.1128,1
evm.TU.chromosome_2.113,0
evm.TU.chromosome_2.1130,1
evm.TU.chromosome_2.1133,1
evm.TU.chromosome_2.1134,1
evm.TU.chromosome_2.114,0
evm.TU.chromosome_2.1140,0
evm.TU.chromosome_2.1141,1
evm.TU.chromosome_2.1143,1
evm.TU.chromosome_2.1144,0
evm.TU.chromosome_2.1149,1
evm.TU.chromosome_2.115,1
evm.TU.chromosome_2.1152,1
evm.TU.chromosome_2.1155,1
evm.TU.chromosome_2.1156,0
evm.TU.chromosome_2.1158,0
evm.TU.chromosome_2.116,1
evm.TU.chromosome_2.1161,1
evm.TU.chromosome_2.1169,1
evm.TU.chromosome_2.117,0
evm.TU.chromosome_2.1173,1
evm.TU.chromosome_2.1174,1
evm.TU.chromosome_2.1175,1
evm.TU.chromosome_2.1176,1
evm.TU.chromosome_2.1177,1
evm.TU.chromosome_2.1179,1
evm.TU.chromosome_2.118,0
evm.TU.chromosome_2.1183,0
